job_id,job_name,group_name,item_name,quantity,unit_cost,unit_price,cost_type,cost_code
22PU6RafH6UZ,Job 00443,9.8.2 - Light Bulb Replacement,Light Bulb (Standard),0,4,6.692307692307692,Materials,0000 Uncategorized
22PU6RafH6UZ,Job 00443,9.8.2 - Light Bulb Replacement,Hourly Rate,0,55,89,Labor,0000 Uncategorized
22PU6RafH6UZ,Job 00443,11.1.1 - Pipe Insulation Replacement,Everbilt1/2 in. x 6 ft. Foam Self-Seal Pipe Insulation,,2.95,4.93,Materials,0000 Uncategorized
22PU6RafH6UZ,Job 00443,11.1.1 - Pipe Insulation Replacement,Hourly Rate,1,55,89,Labor,0000 Uncategorized
22PU6RafH6UZ,Job 00443,12.1.1 - HVAC Evaluation,HVAC,,175,253.74999999999997,Subcontractor,110 Project Management
22PU6RafH6UZ,Job 00443,8.2.2 - Tub Faucet Repair,GE Advanced Silicone 2 10.1 oz. Clear Exterior/Interior Window and Door Sealant/Caulk,1,11.81,19.727375215146303,Materials,0000 Uncategorized
22PU6RafH6UZ,Job 00443,8.2.2 - Tub Faucet Repair,Hourly Rate,0.5,55,89,Labor,0000 Uncategorized
22PU6RafH6UZ,Job 00443,9.8.3 - Ceiling Fan Replacement,Hourly Rate,2.5,55,89,Labor,0000 Uncategorized
22PU6RafH6UZ,Job 00443,3.1.2 - Stone Veneer Repair,Liquid Nails Extreme Heavy Duty 10 oz. White Interior and Exterior Construction Adhesive,,12,20.048780487804876,Materials,0000 Uncategorized
22PU6RafH6UZ,Job 00443,3.1.2 - Stone Veneer Repair,Hourly Rate,1,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Photos of Repair Items,photos,,,,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 12-in x 8-ft Unfinished S1S2E Cedar,1,37,61.790000000000006,Materials,720 Trim & Millwork
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,6,26,43.42000000000001,Materials,450 Siding & Trim
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Dap Butyl-Flex 10.1 oz. White Gutter and Flashing Sealant,2,9.98,18.46,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Hourly Rate,14,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,2,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,3M Bondo Interior/ Exterior Waterproof 41 oz.,1,31.68,52.272000000000006,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Composite Shim,1,2.23,3.6795000000000004,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Vinyl Door Jamb,0.5,65.96,108.834,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 12-in x 8-ft Unfinished S1S2E Cedar,1,37,61.790000000000006,Materials,720 Trim & Millwork
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,6,26,43.42000000000001,Materials,450 Siding & Trim
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Dap Butyl-Flex 10.1 oz. White Gutter and Flashing Sealant,2,9.98,18.46,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Hourly Rate,14,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,2,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,3M Bondo Interior/ Exterior Waterproof 41 oz.,1,31.68,52.272000000000006,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Composite Shim,1,2.23,3.6795000000000004,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Vinyl Door Jamb,0.5,65.96,108.834,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Photos of Repair Items,photos,,0,0,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 12-in x 8-ft Unfinished S1S2E Cedar,1,37,,Materials,720 Trim & Millwork
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,6,26,,Materials,450 Siding & Trim
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Dap Butyl-Flex 10.1 oz. White Gutter and Flashing Sealant,2,9.98,,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Hourly Rate,14,55,,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,2,21.14,,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,3M Bondo Interior/ Exterior Waterproof 41 oz.,1,31.68,,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Composite Shim,1,2.23,,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Vinyl Door Jamb,0.5,65.96,,Materials,1500 Doors & Windows
22PUGAC85LEK,Job 00445,Exterior Door Lower Jamb/Casing Repair,Hourly Rate,4,55,,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Hourly Rate,3.75,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Lumber,1,35.96,59.33400000000001,Materials,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Hourly Rate,3.75,55,89,Labor,0000 Uncategorized
22PUGAC85LEK,Job 00445,Fascia/Soffit Repair (Wood),Lumber,1,35.96,59.33400000000001,Materials,0000 Uncategorized
22PUGwM7aVj8,Job 00447,Towel Rack Repair,Hourly Rate,1,55,100,Labor,0000 Uncategorized
22PUGwM7aVj8,Job 00447,Towel Rack Repair,Hourly Rate,1,55.00000000000001,100,Labor,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Hourly Rate,1.5,55,89,Labor,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Taylors Windows - Replacement window sash,,140,231.00000000000003,Materials,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Hourly Rate,1.5,55,89,Labor,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Taylors Windows - Replacement window sash,,140,231.00000000000003,Materials,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Hourly Rate,1.5,54.99999999999999,89,Labor,0000 Uncategorized
22PUKKMzFthv,Job 00448,Top Sash Replacement,Taylors Windows - Replacement window sash,,140,231,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Hourly Rate,16,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Miscellaneous supplies,,100,165.00000000000003,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,,60,99.00000000000001,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,1050 Quick Dry Siliconized Acrylic Latex Caulk,1,3.31,5.462,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),,33.12,54.648,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,,60,99.00000000000001,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Hourly Rate,1.5,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Phifer 48 in. x 25 ft. BetterVue Screen,,28.98,48.4,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,interior door,,60,99.00000000000001,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,,60,99.00000000000001,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,1050 Quick Dry Siliconized Acrylic Latex Caulk,1,3.31,5.462,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),,33.12,54.648,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Miscellaneous supplies,,100,165.00000000000003,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,,60,99.00000000000001,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Hourly Rate,16,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Phifer 48 in. x 25 ft. BetterVue Screen,,28.98,48.4,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Hourly Rate,1.5,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,interior door,,60,99.00000000000001,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,1,60,,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,1050 Quick Dry Siliconized Acrylic Latex Caulk,1,3.31,,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),1,33.12,,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Miscellaneous supplies,,100,,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Custom Gallon Paint/Stain,1,60,,Materials,2300 Painting
22PUKWhLZUvN,Job 00449,Interior Drywall/Paint,Hourly Rate,16,55,,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Phifer 48 in. x 25 ft. BetterVue Screen,1,28.98,,Materials,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Porch Screen Door Repair (Sliding door screen),Hourly Rate,1.5,55,,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,interior door,1,60,,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Interior Door Replacement,Hourly Rate,3,55,,Labor,0000 Uncategorized
22PUKWhLZUvN,Job 00449,Post Project Cleaning,Subcontractor,1,925,1341.25,Labor,220 Subcontractor Labor
22PUNhrPzrkA,Job 00451,2.2 - Compression Jamb/Window Replacement,Window Replacement,3,300,519.0000000000001,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,2.2 - Compression Jamb/Window Replacement,Hourly Rate,8,55,89,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,8.2 - Crawlspace Pier/Girder Shim Install,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Tile with Style,,450,642.8571428571429,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbing fixture,,250,412.50000000000006,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbing fixture,,100,165.00000000000003,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbers Of Greenville,,650,928.5714285714287,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Electrical Repairs,Electrical Fixture Allowance,,400,667.9999999999999,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Electrical Repairs,Electrical Fixture Allowance,,200,334,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Electrical Repairs,Redland Electric,,1000,1450,Subcontractor,220 Subcontractor Labor
22PUNhrPzrkA,Job 00451,Crawlspace Repairs,Crawlspace medic,,3600,5220,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Front Door Unit Replacement,Custom Order Exterior Door,,3000,4950,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Front Door Unit Replacement,Miscellaneous,,250,412.50000000000006,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Front Door Unit Replacement,Hourly Rate,16,55,89,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Water Heater Replacement (Tanked Electric),Plumbers of greenville,,2800,4059.9999999999995,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,2.2 - Compression Jamb/Window Replacement,Window Replacement,3,300,519.0000000000001,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,2.2 - Compression Jamb/Window Replacement,Hourly Rate,8,55,89,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,8.2 - Crawlspace Pier/Girder Shim Install,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Tile with Style,,450,642.8571428571429,Labor,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbing fixture,,250,412.50000000000006,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbing fixture,,100,165.00000000000003,Materials,0000 Uncategorized
22PUNhrPzrkA,Job 00451,Plumbing Repairs,Plumbers Of Greenville,,650,928.5714285714287,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Attic Stair,,360,594.0000000000001,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Hourly Rate,6,55,89,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),0.5,33.12,54.648,Materials,2300 Painting
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),0.5,33.12,54.648,Materials,2300 Painting
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Attic Stair,,360,594.0000000000001,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Hourly Rate,6,55,89,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),0.5,33.12,,Materials,2300 Painting
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Attic Stair,,360,,Labor,0000 Uncategorized
22PUNnEHvEU4,Job 00452,Attic Pull Down Stair Replacement,Hourly Rate,6,55,,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Renew Painting,1,350,507.49999999999994,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Hourly Rate,16,55,89,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Custom Order Exterior Door,1,1650,2722.5,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Miscellaneous,1,150,247.50000000000003,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Renew Painting,1,250,362.5,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Hourly Rate,12,55,89,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Custom Order Exterior Door,1,850,1402.5,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Miscellaneous,1,100,165.00000000000003,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Back Door Replacement - Declined,Renew Painting,1,250,362.5,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Back Door Replacement - Declined,Hourly Rate,12,55,89,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Back Door Replacement - Declined,Custom Order Exterior Door,1,850,1402.5,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Back Door Replacement - Declined,Miscellaneous,1,100,165.00000000000003,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Miscellaneous,1,150,247.50000000000003,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Renew Painting,1,350,507.49999999999994,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Hourly Rate,16,55,89,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Custom Order Exterior Door,1,1650,2722.5,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Miscellaneous,1,100,165.00000000000003,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Renew Painting,1,250,362.5,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Hourly Rate,12,55,89,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Side Door Replacement,Custom Order Exterior Door,1,850,1402.5,Materials,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Scope Of Work,Scope Of Work,,,,Labor,0000 Uncategorized
22PUNtKmEqSr,Job 00453,Front Door Replacement,Miscellaneous,1,150,,Materials,0000 Uncategorized
22PUf9596dQb,Job 00458,Exterior Door Slab Replacement/Threshold Repair,Special Order Materials,,1200,1980.0000000000002,Materials,0000 Uncategorized
22PUf9596dQb,Job 00458,Exterior Door Slab Replacement/Threshold Repair,Hourly Rate,6,55,89,Labor,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Miscellaneous,,30,49.50000000000001,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Custom Gallon Paint/Stain,0.5,60,99.00000000000001,Materials,2300 Painting
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Miscellaneous,,30,49.50000000000001,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Custom Gallon Paint/Stain,0.5,60,99.00000000000001,Materials,2300 Painting
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Miscellaneous,,30,49.50000000000001,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Custom Gallon Paint/Stain,0.5,60,,Materials,2300 Painting
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Hourly Rate,3,55,,Labor,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Drywall Mud - USG Sheetrock 20 Joist Compound,1,17.92,,Materials,710 Drywall
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Drywall Joint Tape,1,16.75,,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Plastic Sheeting,0.25,53.24,,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Wall Repair/Paint,Floor Covering - Econo Runner,0.25,121.79,,Materials,0000 Uncategorized
22PUiQiMEiCm,Job 00460,Outlet/Cable Eliminate,Hourly Rate,1,55,89,Labor,210 In-House Labor
22PUiQiMEiCm,Job 00460,Outlet/Cable Eliminate,Subcontractor,1,150,217.49999999999997,Labor,220 Subcontractor Labor
22PUnKmBnBbA,Job 00461,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,1,26,43.42000000000001,Materials,450 Siding & Trim
22PUnKmBnBbA,Job 00461,Fascia/Soffit Repair (Wood),Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUnKmBnBbA,Job 00461,Photos of Repair Items,photos,,,,Labor,0000 Uncategorized
22PUnKmBnBbA,Job 00461,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,1,26,43.42000000000001,Materials,450 Siding & Trim
22PUnKmBnBbA,Job 00461,Fascia/Soffit Repair (Wood),Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUnKmBnBbA,Job 00461,Photos of Repair Items,photos,,0,0,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,3,26,43.42000000000001,Materials,450 Siding & Trim
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Severe Weather 15/32-in x 4-ft x 8-ft CDX Pressure Treated Southern Yellow Pine Plywood Sheathing,2,48,79.20000000000002,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Hourly Rate,10,55,89,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Gutter/Downspout Replacement,Apex Gutters,,1950,2827.5,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Vigoro 0.5 cu. ft. Bagged Marble Chip Landscape Rock,,6.47,10.8,Materials,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Hourly Rate,2,55,89,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Amerimax Home Products18 in. x 12 in. Galvanized Steel Window Well,,19.98,32.97,Materials,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,3,26,43.42000000000001,Materials,450 Siding & Trim
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Severe Weather 15/32-in x 4-ft x 8-ft CDX Pressure Treated Southern Yellow Pine Plywood Sheathing,2,48,79.20000000000002,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Hourly Rate,10,55,89,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Gutter/Downspout Replacement,Apex Gutters,,1950,2827.5,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Vigoro 0.5 cu. ft. Bagged Marble Chip Landscape Rock,,6.47,10.8,Materials,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Hourly Rate,2,55,89,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Foundation Vent Well Installation,Amerimax Home Products18 in. x 12 in. Galvanized Steel Window Well,,19.98,32.97,Materials,0000 Uncategorized
22PUnL6ABkya,Job 00463,Bulldog Gutter Guard Screens,Apex Gutters,,900,1305,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,3,26,43.42000000000001,Materials,450 Siding & Trim
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Severe Weather 15/32-in x 4-ft x 8-ft CDX Pressure Treated Southern Yellow Pine Plywood Sheathing,2,48,79.20000000000002,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Fascia/Soffit Repair (Wood),Hourly Rate,10,55,89,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Gutter/Downspout Replacement,Apex Gutters,,1950,2827.5,Labor,0000 Uncategorized
22PUnL6ABkya,Job 00463,Bulldog Gutter Guard Screens,Apex Gutters,,900,1305,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Severe Weather 15/32-in x 4-ft x 8-ft CDX Pressure Treated Southern Yellow Pine Plywood Sheathing,2,48,79.20000000000002,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Dap Butyl-Flex 10.1 oz. White Gutter and Flashing Sealant,2,9.98,18.46,Materials,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Hourly Rate,36,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,3,26,43.42000000000001,Materials,450 Siding & Trim
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),1-in x 12-in x 8-ft Unfinished S1S2E Cedar,2,37,61.790000000000006,Materials,720 Trim & Millwork
22PUnLEMkv2V,Job 00464,Window Trim Repair,2x4x8 PT,1,6.19,10.34,Materials,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Window Trim Repair,Hourly Rate,2,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Gutter/Roof Debris Removal,Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Loose Vinyl Siding Repair,Hourly Rate,3,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Photos of Repair Items,Photos,,,,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),1-in x 12-in x 8-ft Unfinished S1S2E Cedar,2,37,61.790000000000006,Materials,720 Trim & Millwork
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),1-in x 8-in x 8-ft Unfinished #3 Better S1S2E Cedar,3,26,43.42000000000001,Materials,450 Siding & Trim
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Severe Weather 15/32-in x 4-ft x 8-ft CDX Pressure Treated Southern Yellow Pine Plywood Sheathing,2,48,79.20000000000002,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Dap Butyl-Flex 10.1 oz. White Gutter and Flashing Sealant,2,9.98,18.46,Materials,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Fascia/Soffit Repair (Wood),Hourly Rate,36,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Window Trim Repair,2x4x8 PT,1,6.19,10.34,Materials,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Window Trim Repair,Hourly Rate,2,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Gutter/Roof Debris Removal,Hourly Rate,4,55,89,Labor,0000 Uncategorized
22PUnLEMkv2V,Job 00464,Loose Vinyl Siding Repair,Hourly Rate,3,55,89,Labor,0000 Uncategorized
